src,dst,weight,tx_count,is_layering
WALLET_0x0000000001a6,WALLET_0x000000000190,110568.74637896295,29,0
WALLET_0x000000000282,WALLET_0x00000000005f,1141236.0426350068,4,0
WALLET_0x00000000023d,WALLET_0x000000000716,144142.88670170703,1,0
WALLET_0x0000000001f6,WALLET_0x000000000227,3156967.901587463,1,0
WALLET_0x0000000002bb,WALLET_0x0000000003e8,184136.55463233485,18,0
WALLET_0x0000000001e5,WALLET_0x0000000006f2,2336495.65738776,21,0
WALLET_0x0000000001f7,WALLET_0x0000000005af,13227688.121595897,23,0
WALLET_0x000000000536,WALLET_0x0000000007b4,144564.0488611357,6,0
WALLET_0x000000000760,WALLET_0x000000000245,17877312.52797867,6,0
WALLET_0x00000000014d,WALLET_0x000000000749,451454.1813746724,6,0
WALLET_0x000000000043,WALLET_0x0000000001c1,171296.12246437508,15,0
WALLET_0x000000000087,WALLET_0x0000000001e7,283775.3940608781,1,0
WALLET_0x0000000001c5,WALLET_0x00000000026e,241550.04400276064,3,0
WALLET_0x0000000006f4,WALLET_0x00000000035d,3622538.0243180254,18,0
WALLET_0x000000000624,WALLET_0x00000000066c,3193908.9114483804,7,0
WALLET_0x0000000003e1,WALLET_0x0000000000e8,3137548.208112273,10,0
WALLET_0x0000000000b0,WALLET_0x00000000051e,62999.4098420306,20,0
WALLET_0x0000000001ac,WALLET_0x000000000185,587689.5058922576,18,0
WALLET_0x0000000002e7,WALLET_0x00000000007a,43280.54625103642,23,0
WALLET_0x00000000023a,WALLET_0x000000000211,2016044.133912503,11,0
WALLET_0x0000000000b0,WALLET_0x000000000227,214168.8580399695,29,0
WALLET_0x0000000002ee,WALLET_0x00000000048b,940923.6007632482,3,0
WALLET_0x0000000004d9,WALLET_0x000000000265,208399.51052284322,28,0
WALLET_0x00000000049c,WALLET_0x000000000108,31768.18441607758,17,0
WALLET_0x00000000006e,WALLET_0x00000000057b,1668991.095970273,21,0
WALLET_0x0000000006ea,WALLET_0x000000000137,1874001.8331158836,13,0
WALLET_0x0000000005a5,WALLET_0x00000000071d,545279.4440223061,28,0
WALLET_0x0000000004d7,WALLET_0x0000000007a5,18636.910556036575,23,0
WALLET_0x00000000056a,WALLET_0x000000000029,1363453.6221452553,14,0
WALLET_0x0000000006e3,WALLET_0x0000000002be,146329.738801788,14,0
WALLET_0x000000000224,WALLET_0x00000000016a,960168.8855779398,8,0
WALLET_0x00000000006d,WALLET_0x0000000001b1,211947.90689556437,30,0
WALLET_0x0000000001cc,WALLET_0x000000000481,247226.01866734703,12,0
WALLET_0x0000000007b0,WALLET_0x0000000006c9,933248.0030483553,20,0
WALLET_0x00000000018a,WALLET_0x000000000672,129138.74062332138,25,0
WALLET_0x00000000003b,WALLET_0x0000000000c0,344542.87284110533,16,0
WALLET_0x000000000262,WALLET_0x000000000159,950171.9882691237,25,0
WALLET_0x0000000004e9,WALLET_0x00000000075a,11406269.20503303,26,0
WALLET_0x0000000002eb,WALLET_0x000000000612,395654.25799698336,22,0
WALLET_0x000000000095,WALLET_0x0000000007ba,1558499.3672706892,26,0
WALLET_0x000000000667,WALLET_0x00000000053f,76289.28526966884,18,0
WALLET_0x000000000656,WALLET_0x000000000234,5620601.62307182,10,0
WALLET_0x0000000007cd,WALLET_0x00000000063e,131655.3578503906,6,0
WALLET_0x00000000023b,WALLET_0x000000000591,362838.34465406946,2,0
WALLET_0x0000000006c5,WALLET_0x0000000000d5,952478.7358504623,11,0
WALLET_0x000000000102,WALLET_0x0000000002a0,137328.16247114685,11,0
WALLET_0x000000000495,WALLET_0x000000000391,2238603.06752119,18,0
WALLET_0x00000000035a,WALLET_0x00000000004d,163945.44173540143,6,0
WALLET_0x00000000017a,WALLET_0x000000000042,1537911.499403872,9,0
WALLET_0x00000000060f,WALLET_0x0000000003d9,2194693.5029577436,17,0
WALLET_0x0000000002cd,WALLET_0x000000000099,1053515.6148612045,24,0
WALLET_0x000000000163,WALLET_0x00000000040f,1280353.0930064952,6,0
WALLET_0x0000000004e3,WALLET_0x000000000544,19703598.140146296,19,0
WALLET_0x000000000036,WALLET_0x0000000004ac,826385.299056909,5,0
WALLET_0x0000000003e1,WALLET_0x0000000004b1,521653.55334703444,26,0
WALLET_0x00000000066e,WALLET_0x000000000796,732595.8031381392,2,0
WALLET_0x000000000758,WALLET_0x00000000016d,2978677.8263853267,30,0
WALLET_0x000000000356,WALLET_0x0000000006c4,14561810.32321634,20,0
WALLET_0x0000000003d7,WALLET_0x000000000174,344655.753573632,21,0
WALLET_0x000000000210,WALLET_0x000000000784,112581.31189912045,30,0
WALLET_0x0000000003bd,WALLET_0x000000000146,2530238.5754529284,3,0
WALLET_0x000000000342,WALLET_0x00000000059b,57260.5850676334,14,0
WALLET_0x0000000000c2,WALLET_0x000000000578,651243.0289622039,29,0
WALLET_0x000000000194,WALLET_0x0000000003f7,698672.684270761,4,0
WALLET_0x000000000323,WALLET_0x0000000002fc,376620.8615811968,20,0
WALLET_0x000000000084,WALLET_0x0000000004f4,411345.89554647414,23,0
WALLET_0x000000000542,WALLET_0x00000000022e,37095.82064167835,7,0
WALLET_0x000000000590,WALLET_0x0000000001b9,120280.03632463029,21,0
WALLET_0x000000000030,WALLET_0x00000000037b,1804215.1624817068,13,0
WALLET_0x000000000194,WALLET_0x0000000005d3,20704.302524932584,8,0
WALLET_0x000000000295,WALLET_0x00000000077d,388873.2295320482,4,0
WALLET_0x000000000452,WALLET_0x0000000000c2,276827.86718728126,30,0
WALLET_0x00000000044c,WALLET_0x000000000039,22277.71249769745,8,0
WALLET_0x000000000577,WALLET_0x00000000040f,5601610.330609054,17,0
WALLET_0x0000000003c3,WALLET_0x00000000048d,94334.085526054,12,0
WALLET_0x000000000327,WALLET_0x000000000771,1007910.6369659966,1,0
WALLET_0x00000000066b,WALLET_0x0000000003e0,218962.02406154972,18,0
WALLET_0x000000000564,WALLET_0x000000000508,124580.86866758594,5,0
WALLET_0x0000000003e1,WALLET_0x00000000046d,310527.9374123913,16,0
WALLET_0x0000000006ac,WALLET_0x0000000003ba,259229.4565699085,11,0
WALLET_0x000000000238,WALLET_0x0000000004ac,334335.3235416293,4,0
WALLET_0x000000000338,WALLET_0x0000000004c2,135886.1013446555,2,0
WALLET_0x000000000348,WALLET_0x000000000137,96666.59143249312,3,0
WALLET_0x0000000005a3,WALLET_0x00000000074e,1996057.6854647622,28,0
WALLET_0x000000000309,WALLET_0x000000000065,447040.03497561335,20,0
WALLET_0x00000000026b,WALLET_0x00000000040c,404145.32175671787,14,0
WALLET_0x000000000030,WALLET_0x000000000109,116166.86282123317,13,0
WALLET_0x0000000005b4,WALLET_0x000000000016,4693073.638048787,17,0
WALLET_0x000000000180,WALLET_0x000000000600,388037.4505184263,17,0
WALLET_0x0000000007ac,WALLET_0x000000000653,25756.343214506,2,0
WALLET_0x000000000630,WALLET_0x000000000049,669131.2252095152,13,0
WALLET_0x0000000004e8,WALLET_0x000000000249,140604.91941160808,12,0
WALLET_0x000000000618,WALLET_0x0000000004eb,1734536.7693447282,4,0
WALLET_0x0000000005aa,WALLET_0x000000000628,2100419.0630958593,10,0
WALLET_0x000000000555,WALLET_0x000000000190,1766305.5410724953,14,0
WALLET_0x00000000033b,WALLET_0x00000000047e,221436.16697380165,27,0
WALLET_0x00000000045a,WALLET_0x00000000027e,373492.2279292372,25,0
WALLET_0x0000000002ca,WALLET_0x0000000005df,642362.7363920006,6,0
WALLET_0x00000000069c,WALLET_0x0000000002af,1687893.6962603894,4,0
WALLET_0x00000000067f,WALLET_0x000000000117,93280.85970666846,28,0
WALLET_0x000000000098,WALLET_0x0000000002d9,508967.2434313557,7,0
WALLET_0x00000000050b,WALLET_0x00000000046f,7289054.581242015,29,0
WALLET_0x0000000004b9,WALLET_0x0000000002d8,198175.760512894,26,0
WALLET_0x0000000006c7,WALLET_0x0000000005cb,425446.2281284435,16,0
WALLET_0x000000000033,WALLET_0x000000000745,22302990.540665824,17,0
WALLET_0x0000000001cb,WALLET_0x0000000003aa,308089.3386792723,9,0
WALLET_0x0000000000dd,WALLET_0x000000000703,43994.01650920478,12,0
WALLET_0x0000000007c8,WALLET_0x0000000001d2,405927.1776533366,19,0
WALLET_0x0000000005c7,WALLET_0x0000000002ef,5440569.675916699,8,0
WALLET_0x0000000002be,WALLET_0x000000000528,2158819.061393486,24,0
WALLET_0x000000000512,WALLET_0x000000000080,101769.27000769284,28,0
WALLET_0x000000000065,WALLET_0x00000000045d,824961.5602295254,3,0
WALLET_0x000000000680,WALLET_0x0000000001f3,339840.8584990165,9,0
WALLET_0x00000000017a,WALLET_0x00000000046f,1495618.800075433,17,0
WALLET_0x000000000342,WALLET_0x0000000002b7,175765.12213597755,20,0
WALLET_0x000000000230,WALLET_0x000000000319,928918.750337156,14,0
WALLET_0x0000000000c5,WALLET_0x00000000054a,7766881.07021527,12,0
WALLET_0x0000000000d0,WALLET_0x0000000007a6,8790.707136031906,9,0
WALLET_0x0000000001fb,WALLET_0x000000000064,1076621.9695918006,6,0
WALLET_0x000000000080,WALLET_0x000000000172,3199805.5846280563,4,0
WALLET_0x000000000779,WALLET_0x00000000068e,42851.43988723493,24,0
WALLET_0x00000000076c,WALLET_0x0000000005b3,150107.15952330755,6,0
WALLET_0x00000000019b,WALLET_0x00000000073e,245105.63043109325,21,0
WALLET_0x0000000002f8,WALLET_0x000000000172,147802.88093097872,23,0
WALLET_0x00000000016c,WALLET_0x000000000470,132095.37847721827,11,0
WALLET_0x00000000030c,WALLET_0x000000000033,252176.77827446492,8,0
WALLET_0x00000000026d,WALLET_0x0000000004b0,1587295.6300625177,2,0
WALLET_0x0000000001c2,WALLET_0x0000000005de,4120472.854628351,14,0
WALLET_0x000000000223,WALLET_0x000000000207,3121989.855464221,11,0
WALLET_0x0000000002ea,WALLET_0x0000000007af,1964407.557126913,13,0
WALLET_0x00000000017b,WALLET_0x00000000053f,6907875.114379435,13,0
WALLET_0x0000000000dc,WALLET_0x000000000320,9313648.538111331,3,0
WALLET_0x000000000418,WALLET_0x00000000048d,567552.5797291244,20,0
WALLET_0x00000000017d,WALLET_0x0000000005b2,3784589.1176348124,21,0
WALLET_0x000000000006,WALLET_0x000000000715,835577.8478007964,11,0
WALLET_0x000000000699,WALLET_0x0000000003d8,319860.88148963323,4,0
WALLET_0x000000000568,WALLET_0x000000000396,410588.5640779175,2,0
WALLET_0x0000000007ae,WALLET_0x00000000030b,2020339.6498822067,20,0
WALLET_0x00000000050b,WALLET_0x0000000003bc,3986350.65545669,7,0
WALLET_0x0000000002a0,WALLET_0x0000000001a6,1056721.2877513713,6,0
WALLET_0x0000000004b1,WALLET_0x0000000002d2,244248.92595695978,8,0
WALLET_0x0000000006ae,WALLET_0x000000000143,212305.5118473278,3,0
WALLET_0x0000000000d6,WALLET_0x000000000481,27448.677775872802,30,0
WALLET_0x00000000064c,WALLET_0x00000000057d,760248.8158174643,3,0
WALLET_0x00000000034c,WALLET_0x000000000244,686484.4760051889,4,0
WALLET_0x0000000003af,WALLET_0x00000000061e,92322.57507114469,15,0
WALLET_0x000000000325,WALLET_0x000000000440,899556.7138701506,26,0
WALLET_0x000000000118,WALLET_0x0000000007ac,877208.5511395815,17,0
WALLET_0x00000000056d,WALLET_0x000000000761,47783.29456450013,14,0
WALLET_0x000000000660,WALLET_0x0000000006c2,273042.85322722554,18,0
WALLET_0x0000000001cf,WALLET_0x000000000220,3662177.881389628,12,0
WALLET_0x0000000006eb,WALLET_0x0000000001ab,171138.63087687735,26,0
WALLET_0x0000000002aa,WALLET_0x00000000015d,454277.0457199629,1,0
WALLET_0x00000000065e,WALLET_0x00000000026c,562803.1529964958,7,0
WALLET_0x0000000005e4,WALLET_0x0000000004e2,425276.87525177485,22,0
WALLET_0x0000000005b8,WALLET_0x000000000302,1243022.0056487008,20,0
WALLET_0x00000000018b,WALLET_0x00000000043c,1799163.7926522593,8,0
WALLET_0x000000000207,WALLET_0x0000000001f7,2948697.2954768804,1,0
WALLET_0x0000000003fc,WALLET_0x00000000013f,276441.11391366203,14,0
WALLET_0x0000000007c1,WALLET_0x0000000003ff,970726.3730082528,23,0
WALLET_0x000000000355,WALLET_0x000000000300,1559294.3402931811,6,0
WALLET_0x0000000006ad,WALLET_0x0000000002b4,370459.6653240285,29,0
WALLET_0x0000000002a3,WALLET_0x0000000004dd,150430.6496534076,22,0
WALLET_0x000000000160,WALLET_0x000000000369,548733.0094326852,3,0
WALLET_0x0000000006b2,WALLET_0x0000000003aa,178332.07885006658,14,0
WALLET_0x0000000006b7,WALLET_0x00000000004a,153838.38145194922,11,0
WALLET_0x000000000702,WALLET_0x0000000000e7,615506.5474920406,3,0
WALLET_0x0000000001fe,WALLET_0x00000000014d,333542.48337807483,23,0
WALLET_0x00000000033b,WALLET_0x0000000002a8,575665.9606890882,9,0
WALLET_0x000000000091,WALLET_0x0000000006af,43181.18502123029,15,0
WALLET_0x00000000009d,WALLET_0x00000000051a,339992.6593273062,20,0
WALLET_0x000000000332,WALLET_0x0000000001e0,14907.245475886191,21,0
WALLET_0x000000000059,WALLET_0x0000000004ce,92207.3143778772,6,0
WALLET_0x0000000004a1,WALLET_0x0000000002ae,387162.458295671,25,0
WALLET_0x00000000036f,WALLET_0x0000000007a3,2729649.708804478,12,0
WALLET_0x000000000544,WALLET_0x0000000003fc,989817.9256882333,13,0
WALLET_0x0000000001ed,WALLET_0x00000000044f,506568.7365393514,1,0
WALLET_0x000000000214,WALLET_0x00000000005f,251420.6073669298,2,0
WALLET_0x00000000055d,WALLET_0x00000000047f,303795.88018894,5,0
WALLET_0x00000000071c,WALLET_0x000000000176,3136659.056889999,15,0
WALLET_0x000000000142,WALLET_0x0000000007ad,84160.1748655397,2,0
WALLET_0x000000000181,WALLET_0x000000000014,148998.66261628602,14,0
WALLET_0x000000000172,WALLET_0x0000000002fd,2191579.587870866,1,0
WALLET_0x000000000407,WALLET_0x00000000042b,264106.91466749413,15,0
WALLET_0x0000000004f1,WALLET_0x0000000007a6,8110166.687099646,26,0
WALLET_0x000000000621,WALLET_0x00000000005f,1246748.8811049177,15,0
WALLET_0x000000000230,WALLET_0x00000000018d,2501586.2659662385,15,0
WALLET_0x0000000001d6,WALLET_0x0000000001a6,38621.28076909819,13,0
WALLET_0x000000000039,WALLET_0x0000000006b5,2167619.0998922875,17,0
WALLET_0x000000000634,WALLET_0x0000000006df,123737.22900261963,14,0
WALLET_0x0000000000c0,WALLET_0x0000000003ab,1294515.2456602217,7,0
WALLET_0x00000000069e,WALLET_0x000000000247,256388.21740278273,19,0
WALLET_0x000000000610,WALLET_0x0000000001f2,617976.1403463976,11,0
WALLET_0x000000000735,WALLET_0x000000000669,84175.11224662224,27,0
WALLET_0x00000000060a,WALLET_0x000000000029,33494.26138333633,11,0
WALLET_0x0000000005eb,WALLET_0x000000000000,554506.9645173758,26,0
WALLET_0x00000000024e,WALLET_0x000000000410,284731.00212576607,28,0
WALLET_0x000000000219,WALLET_0x000000000431,115763.72795701117,16,0
WALLET_0x000000000780,WALLET_0x000000000025,35487.11734770549,13,0
WALLET_0x0000000001f8,WALLET_0x00000000029d,8001.777293274376,6,0
WALLET_0x00000000034d,WALLET_0x000000000788,970278.9109180706,25,0
WALLET_0x00000000042a,WALLET_0x000000000761,301764.67464957887,23,0
WALLET_0x00000000068f,WALLET_0x0000000004c8,178832.0797426993,30,0
WALLET_0x00000000035f,WALLET_0x00000000062a,608783.0583911212,30,0
WALLET_0x000000000294,WALLET_0x000000000120,2026065.697465271,15,0
WALLET_0x0000000002c3,WALLET_0x000000000784,662880.3533613556,20,0
WALLET_0x0000000007ba,WALLET_0x00000000032e,227591.23391159772,27,0
WALLET_0x000000000606,WALLET_0x0000000002c1,10839774.407847378,12,0
WALLET_0x000000000348,WALLET_0x000000000165,170479.60951473564,5,0
WALLET_0x000000000714,WALLET_0x00000000019e,53399.33860045371,2,0
WALLET_0x00000000025a,WALLET_0x000000000080,513868.9015625635,5,0
WALLET_0x000000000679,WALLET_0x0000000002c3,301540.26086291345,1,0
WALLET_0x000000000119,WALLET_0x0000000002b3,1831491.7650690782,20,0
WALLET_0x00000000019f,WALLET_0x0000000005c4,200900.88649021054,4,0
WALLET_0x000000000489,WALLET_0x000000000641,345334.620408353,11,0
WALLET_0x00000000070b,WALLET_0x0000000002aa,120734.4003038212,8,0
WALLET_0x00000000021a,WALLET_0x00000000046e,1485835.4771539953,4,0
WALLET_0x000000000279,WALLET_0x00000000051b,548726.2692182355,1,0
WALLET_0x000000000631,WALLET_0x00000000022f,292793.49839477224,26,0
WALLET_0x0000000002f7,WALLET_0x000000000723,353279.3740663127,2,0
WALLET_0x0000000001ae,WALLET_0x0000000002ba,428494.95840352186,19,0
WALLET_0x0000000004cd,WALLET_0x00000000012c,51223.74963928272,3,0
WALLET_0x0000000000ae,WALLET_0x000000000432,2530841.900544602,1,0
WALLET_0x000000000789,WALLET_0x00000000071c,2317599.4024603684,6,0
WALLET_0x000000000646,WALLET_0x000000000765,470250.39357154473,23,0
WALLET_0x0000000004e7,WALLET_0x000000000347,400598.2482190933,29,0
WALLET_0x00000000019e,WALLET_0x000000000524,99211.87366785867,14,0
WALLET_0x000000000361,WALLET_0x000000000752,5903184.113319274,26,0
WALLET_0x000000000759,WALLET_0x0000000002b2,4106911.5138417264,17,0
WALLET_0x0000000001a2,WALLET_0x0000000004d9,799380.3149000376,14,0
WALLET_0x000000000275,WALLET_0x0000000005e7,1513706.9437464755,6,0
WALLET_0x0000000002e8,WALLET_0x000000000623,2801656.6246148963,9,0
WALLET_0x0000000006e6,WALLET_0x000000000018,2066165.604221183,11,0
WALLET_0x0000000002f1,WALLET_0x0000000002c1,122480.55269169995,14,0
WALLET_0x0000000007bc,WALLET_0x0000000006b2,277426.20929752046,4,0
WALLET_0x00000000031c,WALLET_0x000000000074,892938.7593121495,2,0
WALLET_0x0000000005dc,WALLET_0x0000000006c0,600181.5060067927,29,0
WALLET_0x00000000058f,WALLET_0x000000000550,1368996.5764897561,29,0
WALLET_0x00000000020d,WALLET_0x0000000003fe,1161924.3424287555,14,0
WALLET_0x0000000005b3,WALLET_0x000000000356,640789.9508359289,26,0
WALLET_0x000000000357,WALLET_0x0000000006ff,8905.238163480686,17,0
WALLET_0x0000000002b7,WALLET_0x000000000341,2569583.59238979,6,0
WALLET_0x000000000741,WALLET_0x00000000003d,1557439.5607960892,23,0
WALLET_0x00000000034b,WALLET_0x0000000006b2,9858269.394544275,16,0
WALLET_0x0000000004dc,WALLET_0x0000000002fd,216155.56194541047,21,0
WALLET_0x0000000007b7,WALLET_0x0000000004e6,27879.32922252653,17,0
WALLET_0x0000000005ca,WALLET_0x000000000315,337502.26131342276,26,0
WALLET_0x000000000341,WALLET_0x000000000733,877665.2259829649,29,0
WALLET_0x0000000002c8,WALLET_0x000000000773,227963.70512367686,13,0
WALLET_0x000000000281,WALLET_0x0000000004be,3463154.7259802795,5,0
WALLET_0x0000000007c7,WALLET_0x000000000645,164356.1128301759,16,0
WALLET_0x0000000003e0,WALLET_0x0000000004a4,380283.38919664343,20,0
WALLET_0x00000000039a,WALLET_0x00000000066e,305900.4830534305,30,0
WALLET_0x0000000006b1,WALLET_0x0000000005ba,28387719.252389666,6,0
WALLET_0x0000000003a0,WALLET_0x000000000322,113650.53194495365,12,0
WALLET_0x00000000040e,WALLET_0x000000000310,1061928.5574111447,15,0
WALLET_0x000000000707,WALLET_0x000000000525,72998.10364008695,4,0
WALLET_0x0000000006e3,WALLET_0x000000000060,740030.8271856679,11,0
WALLET_0x000000000177,WALLET_0x0000000004df,105693.55863268721,14,0
WALLET_0x000000000734,WALLET_0x0000000006bc,2303446.0630349494,24,0
WALLET_0x00000000079d,WALLET_0x000000000262,1727512.2464679966,23,0
WALLET_0x0000000001f4,WALLET_0x000000000403,664825.8360410191,8,0
WALLET_0x000000000338,WALLET_0x00000000044d,54877.3400151182,28,0
WALLET_0x00000000001f,WALLET_0x000000000511,408478.0859167939,5,0
WALLET_0x0000000003bc,WALLET_0x0000000004b9,280349.8158746748,8,0
WALLET_0x000000000430,WALLET_0x00000000060a,1537378.5695217324,7,0
WALLET_0x0000000006c8,WALLET_0x00000000024a,114264.0618394616,12,0
WALLET_0x00000000029e,WALLET_0x0000000005e5,2501978.1118983715,2,0
WALLET_0x00000000008f,WALLET_0x0000000000c8,1888098.1342626966,13,0
WALLET_0x000000000156,WALLET_0x0000000000f8,56297.1172106992,26,0
WALLET_0x000000000780,WALLET_0x00000000019a,318250.91111973254,6,0
WALLET_0x00000000012f,WALLET_0x00000000034b,409624.7579856623,4,0
WALLET_0x000000000125,WALLET_0x00000000074c,2000528.1707595745,11,0
WALLET_0x00000000018a,WALLET_0x0000000001d5,157908.17786233927,23,0
WALLET_0x0000000006f4,WALLET_0x0000000000ec,604046.3750789397,5,0
WALLET_0x00000000024b,WALLET_0x0000000000e9,2300386.6558894385,24,0
WALLET_0x000000000575,WALLET_0x0000000002d8,644934.4543123685,27,0
WALLET_0x000000000397,WALLET_0x0000000001a5,27282.986515128796,19,0
WALLET_0x0000000002a0,WALLET_0x00000000035b,210705.96660429338,17,0
WALLET_0x00000000078a,WALLET_0x00000000055e,1717445.5608903412,22,0
WALLET_0x000000000661,WALLET_0x0000000007bf,1424117.9577165588,26,0
WALLET_0x00000000004b,WALLET_0x00000000011c,15152.396681628285,26,0
WALLET_0x00000000028a,WALLET_0x000000000700,597856.8876109596,27,0
WALLET_0x0000000001c3,WALLET_0x0000000006b8,1828500.593259573,6,0
WALLET_0x0000000001ad,WALLET_0x000000000754,992901.4885745612,8,0
WALLET_0x000000000172,WALLET_0x00000000008f,1179218.50733656,24,0
WALLET_0x000000000392,WALLET_0x00000000078d,9756796.048166903,17,0
WALLET_0x0000000007bf,WALLET_0x000000000791,414496.69937833236,10,0
WALLET_0x000000000399,WALLET_0x0000000003f2,698831.4190463511,29,0
WALLET_0x000000000433,WALLET_0x000000000492,108094.025374424,27,0
WALLET_0x000000000409,WALLET_0x000000000405,170756.40975539712,19,0
WALLET_0x00000000008a,WALLET_0x000000000540,268884.88850107766,4,0
WALLET_0x00000000068b,WALLET_0x00000000016c,1582614.0268199572,2,0
WALLET_0x00000000067e,WALLET_0x0000000002ce,144146.70298179873,6,0
WALLET_0x000000000666,WALLET_0x0000000000ad,2819118.0179498135,7,0
WALLET_0x00000000010a,WALLET_0x0000000000e8,85840.88201711152,9,0
WALLET_0x00000000079d,WALLET_0x0000000003fc,1154764.926498593,22,0
WALLET_0x00000000043f,WALLET_0x0000000001df,1012668.8589861735,23,0
WALLET_0x000000000691,WALLET_0x0000000003c3,650968.8893178287,21,0
WALLET_0x0000000007b5,WALLET_0x00000000073e,1937594.8397702586,17,0
WALLET_0x0000000000f8,WALLET_0x0000000002f6,145246.55362580126,15,0
WALLET_0x0000000004dc,WALLET_0x000000000624,219874.00257653653,12,0
WALLET_0x0000000007c6,WALLET_0x000000000058,104294.11209226731,30,0
WALLET_0x0000000000af,WALLET_0x0000000003d0,448434.54439368576,17,0
